KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,URBANICITY,CLAIM_FLAG
0.0,1957.0,41.0,0.0,9.0,74706.0,0.0,z_no,m,bachelors,professional,commercial,26530.0,1.0,panel truck,2884.0,1.0,no,7.5,2862.5,8.0,highly urban/ urban,yes
0.0,1949.0,50.0,0.0,9.0,14588.0,0.0,z_no,z_f,bachelors,clerical,private,13280.0,4.0,z_suv,0.0,0.0,no,5.0,0.0,12.0,z_highly rural/ rural,no
0.0,1946.0,53.0,0.0,3.0,0.0,0.0,z_no,m,phd,doctor,private,13870.0,1.0,minivan,0.0,0.0,no,2.0,0.0,14.0,highly urban/ urban,no
0.0,1948.0,51.0,0.0,11.0,102099.0,305769.0,z_no,z_f,bachelors,manager,private,11710.0,5.0,z_suv,0.0,0.0,no,1.0,0.0,12.0,highly urban/ urban,no
0.0,1967.0,32.0,2.0,13.0,74702.0,183767.0,yes,z_f,<high school,z_blue collar,private,18820.0,12.0,minivan,8985.0,2.0,no,2.0,0.0,1.0,highly urban/ urban,no
0.0,1951.0,48.0,0.0,17.0,23080.0,139852.0,yes,m,z_high school,professional,private,8610.0,6.0,pickup,0.0,0.0,no,0.0,0.0,7.0,highly urban/ urban,no
0.0,1944.0,54.0,0.0,13.0,129222.0,376824.0,z_no,m,masters,lawyer,private,8470.0,6.0,minivan,0.0,0.0,no,0.0,0.0,16.0,highly urban/ urban,no
0.0,1957.0,42.0,2.0,14.0,55328.0,0.0,z_no,m,z_high school,z_blue collar,commercial,11230.0,7.0,minivan,7607.0,4.0,no,2.0,2862.5,10.0,highly urban/ urban,yes
0.0,1934.0,65.0,0.0,16.0,24274.0,211649.0,yes,z_f,z_high school,clerical,private,10770.0,1.0,sports car,1235.0,2.0,no,1.0,0.0,12.0,z_highly rural/ rural,no
0.0,1947.0,52.0,0.0,9.0,71093.0,229315.0,yes,m,bachelors,z_blue collar,commercial,26270.0,1.0,minivan,0.0,0.0,yes,2.0,0.0,10.0,z_highly rural/ rural,no
0.0,1945.0,54.0,0.0,12.0,164313.5,569361.0,z_no,z_f,phd,manager,private,30490.0,4.0,minivan,0.0,0.0,no,4.0,0.0,18.0,highly urban/ urban,no
0.0,1955.0,44.0,0.0,11.0,32812.0,160629.0,yes,m,<high school,z_blue collar,private,9180.0,1.0,pickup,0.0,0.0,no,0.0,0.0,5.0,highly urban/ urban,no
0.0,1940.0,58.0,0.0,11.0,164313.5,0.0,z_no,m,masters,lawyer,private,1500.0,10.0,minivan,0.0,0.0,no,0.0,0.0,17.0,highly urban/ urban,no
0.0,1933.0,66.0,0.0,15.0,35095.0,200581.0,yes,m,bachelors,manager,private,25280.0,6.0,pickup,2596.0,2.0,no,2.0,0.0,17.0,highly urban/ urban,no
0.0,1952.0,47.0,0.0,8.0,84850.0,256828.0,yes,z_f,bachelors,z_blue collar,commercial,23840.0,16.0,pickup,0.0,0.0,yes,0.0,0.0,6.0,highly urban/ urban,no
0.0,1946.0,53.0,0.0,15.0,72403.0,247537.0,z_no,m,masters,manager,private,24140.0,7.0,minivan,0.0,0.0,no,0.0,0.0,14.0,highly urban/ urban,no
0.0,1954.0,45.0,0.0,13.0,8234.0,0.0,yes,m,<high school,student,private,1650.0,1.0,minivan,0.0,0.0,yes,3.0,2862.5,8.0,highly urban/ urban,yes
0.0,1961.0,38.0,0.0,8.0,83304.0,234493.0,yes,z_f,bachelors,clerical,private,16160.0,1.0,z_suv,11620.0,2.0,yes,3.0,0.0,17.0,highly urban/ urban,no
0.0,1955.0,44.0,0.0,9.0,92022.0,232327.0,yes,m,bachelors,z_blue collar,commercial,19090.0,13.0,van,0.0,0.0,no,2.0,0.0,6.0,z_highly rural/ rural,no
0.0,1972.0,26.0,2.0,12.0,41746.0,0.0,z_no,m,z_high school,manager,commercial,8270.0,10.0,pickup,6081.0,4.0,no,0.0,2862.5,1.0,highly urban/ urban,yes
0.0,1960.0,39.0,1.0,12.0,80186.0,0.0,z_no,z_f,bachelors,professional,private,14020.0,1.0,minivan,6642.0,1.0,no,2.0,0.0,14.0,highly urban/ urban,no
0.0,1937.0,62.0,0.0,12.0,23264.0,205740.0,yes,m,z_high school,professional,private,19120.0,3.0,sports car,2136.0,3.0,no,3.0,2573.0,1.0,highly urban/ urban,yes
0.0,1949.0,50.0,0.0,12.0,56079.0,228205.0,yes,m,bachelors,manager,private,25110.0,10.0,minivan,0.0,0.0,no,0.0,0.0,9.0,highly urban/ urban,no
0.0,1968.0,31.0,2.0,12.0,112632.0,298529.0,yes,m,z_high school,professional,private,16550.0,6.0,van,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1953.0,46.0,0.0,12.0,15951.0,123642.0,yes,m,z_high school,student,commercial,17580.0,6.0,van,0.0,0.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1964.0,35.0,0.0,10.0,44681.0,174091.0,yes,m,bachelors,clerical,commercial,6410.0,6.0,pickup,783.0,3.0,no,1.0,0.0,12.0,highly urban/ urban,no
0.0,1953.0,46.0,0.0,12.0,30263.0,131414.0,yes,m,z_high school,clerical,private,21640.0,10.0,van,0.0,0.0,no,0.0,0.0,4.0,z_highly rural/ rural,no
0.0,1947.0,52.0,0.0,16.0,56482.0,213726.0,yes,m,z_high school,z_blue collar,commercial,18390.0,10.0,minivan,2067.0,3.0,no,3.0,0.0,9.0,highly urban/ urban,no
0.0,1957.0,42.0,1.0,13.0,126762.0,0.0,z_no,z_f,phd,doctor,private,18380.0,10.0,z_suv,5279.0,3.0,no,0.0,0.0,13.0,highly urban/ urban,no
0.0,1953.0,46.0,0.0,10.0,70191.0,218831.0,yes,m,bachelors,manager,private,31500.0,4.0,minivan,0.0,0.0,no,0.0,0.0,10.0,highly urban/ urban,no
0.0,1944.0,55.0,0.0,7.0,41952.0,197932.0,yes,m,z_high school,z_blue collar,commercial,11200.0,3.0,pickup,2085.0,2.0,no,2.0,0.0,10.0,highly urban/ urban,no
0.0,1942.0,57.0,0.0,14.0,49564.0,195914.0,yes,z_f,bachelors,clerical,private,11530.0,10.0,z_suv,11620.0,1.0,yes,6.0,0.0,13.0,highly urban/ urban,no
0.0,1964.0,35.0,2.0,11.0,62783.0,0.0,z_no,m,z_high school,z_blue collar,commercial,4900.0,10.0,pickup,2723.0,1.0,no,7.0,2862.5,7.0,highly urban/ urban,yes
0.0,1939.0,59.0,0.0,14.0,28100.0,116034.0,yes,z_f,z_high school,clerical,private,7400.0,1.0,z_suv,2319.0,2.0,no,0.0,0.0,10.0,z_highly rural/ rural,no
0.0,1944.0,55.0,0.0,13.0,108409.0,307730.0,yes,m,bachelors,z_blue collar,private,20260.0,10.0,minivan,0.0,0.0,no,3.0,0.0,10.0,highly urban/ urban,no
0.0,1956.0,43.0,0.0,12.0,53526.0,0.0,z_no,z_f,phd,manager,private,13520.0,13.0,minivan,11620.0,3.0,no,0.0,0.0,15.0,highly urban/ urban,no
0.0,1963.0,36.0,2.0,12.0,95942.0,0.0,z_no,z_f,masters,manager,private,14690.0,4.0,z_suv,11620.0,2.0,yes,6.0,2124.0,19.0,highly urban/ urban,yes
0.0,1951.0,48.0,0.0,6.0,18651.0,160629.0,yes,m,z_high school,home maker,private,27430.0,1.0,minivan,0.0,0.0,no,1.0,0.0,8.0,highly urban/ urban,no
0.0,1941.0,58.0,0.0,14.0,2724.0,0.0,z_no,z_f,<high school,student,private,15220.0,6.0,z_suv,11620.0,1.0,yes,0.0,1651.0,1.0,highly urban/ urban,yes
0.0,1949.0,50.0,0.0,3.0,76489.0,259139.0,yes,z_f,masters,lawyer,private,14150.0,1.0,z_suv,0.0,0.0,no,4.0,0.0,13.0,highly urban/ urban,no
0.0,1944.0,55.0,0.0,12.0,107264.0,0.0,z_no,m,masters,manager,commercial,7000.0,10.0,pickup,5191.0,2.0,no,6.0,0.0,13.0,highly urban/ urban,no
0.0,1962.0,37.0,0.0,11.0,16251.0,0.0,z_no,m,z_high school,student,private,6830.0,6.0,pickup,0.0,0.0,no,1.0,0.0,7.0,z_highly rural/ rural,no
0.0,1954.0,45.0,0.0,7.0,31127.0,160629.0,yes,z_f,bachelors,z_blue collar,commercial,25860.0,6.0,sports car,0.0,0.0,no,0.0,0.0,9.0,highly urban/ urban,no
0.0,1953.0,46.0,0.0,14.0,50759.0,0.0,z_no,z_f,bachelors,manager,private,11180.0,1.0,z_suv,0.0,0.0,no,0.0,0.0,3.0,highly urban/ urban,no
0.0,1953.0,45.0,0.0,10.0,47484.0,0.0,z_no,m,<high school,z_blue collar,commercial,10750.0,7.0,pickup,0.0,0.0,no,1.0,0.0,9.0,z_highly rural/ rural,no
0.0,1963.0,36.0,0.0,11.0,37869.0,160542.0,yes,z_f,bachelors,clerical,private,8890.0,4.0,z_suv,0.0,0.0,no,1.0,0.0,7.0,highly urban/ urban,no
0.0,1933.0,66.0,2.0,3.0,0.0,148288.0,yes,z_f,phd,home maker,private,22240.0,1.0,sports car,0.0,0.0,no,0.0,0.0,10.0,highly urban/ urban,no
0.0,1945.0,54.0,0.0,14.0,54439.0,199224.0,yes,m,bachelors,professional,commercial,22900.0,10.0,panel truck,0.0,0.0,no,0.0,0.0,11.0,highly urban/ urban,no
0.0,1949.0,50.0,0.0,6.0,67488.0,206632.0,yes,m,bachelors,manager,private,17000.0,6.0,minivan,0.0,0.0,no,2.0,0.0,6.0,highly urban/ urban,no
0.0,1936.0,63.0,0.0,16.0,141953.0,377925.0,yes,m,phd,,commercial,29630.0,1.0,pickup,11620.0,1.0,yes,1.0,0.0,9.0,highly urban/ urban,no
0.0,1957.0,41.0,0.0,9.0,27521.0,141133.0,yes,z_f,<high school,z_blue collar,private,8350.0,1.0,sports car,536.0,1.0,no,0.0,2849.0,1.0,highly urban/ urban,yes
0.0,1950.0,49.0,0.0,12.0,71512.0,0.0,z_no,z_f,masters,manager,private,13550.0,1.0,sports car,0.0,0.0,no,0.0,0.0,18.0,highly urban/ urban,no
0.0,1951.0,48.0,0.0,14.0,58291.0,244454.0,yes,m,masters,lawyer,private,16200.0,1.0,minivan,4751.0,3.0,no,0.0,0.0,15.0,highly urban/ urban,no
0.0,1961.0,37.0,2.5,12.0,28292.0,0.0,z_no,z_f,z_high school,clerical,private,14600.0,1.0,minivan,0.0,0.0,no,2.0,0.0,1.0,highly urban/ urban,no
0.0,1958.0,41.0,2.5,11.0,63610.0,0.0,z_no,m,z_high school,clerical,private,11960.0,15.0,minivan,11620.0,1.0,yes,3.0,2862.5,1.0,highly urban/ urban,yes
0.0,1950.0,49.0,0.0,13.0,12194.0,102719.0,yes,z_f,bachelors,home maker,private,12120.0,1.0,z_suv,0.0,0.0,no,0.0,0.0,11.0,z_highly rural/ rural,no
0.0,1944.0,54.0,0.0,14.0,70632.0,250307.0,yes,m,bachelors,professional,private,19750.0,4.0,minivan,0.0,0.0,no,4.0,0.0,16.0,z_highly rural/ rural,no
0.0,1970.0,29.0,2.0,14.0,104420.0,0.0,z_no,z_f,masters,manager,private,4400.0,7.0,sports car,11620.0,3.0,yes,3.0,0.0,17.0,highly urban/ urban,no
0.0,1953.0,46.0,0.0,10.0,70840.0,0.0,z_no,m,bachelors,professional,private,17140.0,1.0,minivan,4655.0,2.0,no,5.0,2862.5,1.0,highly urban/ urban,yes
0.0,1955.0,44.0,2.0,15.0,159230.0,0.0,z_no,m,masters,,commercial,4850.0,10.0,pickup,0.0,0.0,no,0.0,0.0,16.0,highly urban/ urban,no
0.0,1938.0,61.0,0.0,11.0,67813.0,249997.0,yes,z_f,bachelors,professional,private,21190.0,6.0,sports car,0.0,0.0,no,0.0,0.0,6.0,z_highly rural/ rural,no
0.0,1941.0,58.0,0.0,14.0,164313.5,507584.0,yes,z_f,phd,doctor,private,28690.0,6.0,minivan,0.0,0.0,no,0.0,0.0,17.0,highly urban/ urban,no
0.0,1956.0,43.0,0.0,11.0,53526.0,406619.0,yes,m,phd,manager,commercial,5800.0,6.0,pickup,11620.0,3.0,no,7.5,0.0,16.0,highly urban/ urban,no
0.0,1944.0,54.0,0.0,9.0,145319.0,395969.0,z_no,z_f,masters,professional,commercial,24290.0,8.0,pickup,10727.0,1.0,no,0.0,0.0,9.0,highly urban/ urban,no
0.0,1947.0,52.0,0.0,11.0,164313.5,0.0,z_no,z_f,phd,,commercial,35980.0,4.0,pickup,8292.0,3.0,no,0.0,0.0,12.0,highly urban/ urban,no
0.0,1950.0,49.0,0.0,10.0,53526.0,160629.0,z_no,z_f,z_high school,z_blue collar,commercial,18430.0,6.0,z_suv,11620.0,2.0,yes,4.0,2862.5,9.0,highly urban/ urban,yes
0.0,1942.0,57.0,0.0,12.0,35436.0,187051.0,yes,z_f,z_high school,z_blue collar,commercial,10100.0,1.0,z_suv,0.0,0.0,no,4.0,2862.5,3.0,highly urban/ urban,yes
0.0,1937.0,62.0,0.0,12.0,34033.0,0.0,z_no,m,z_high school,z_blue collar,commercial,19010.0,10.0,van,0.0,0.0,yes,5.0,2862.5,1.0,highly urban/ urban,yes
0.0,1953.0,46.0,0.0,11.0,33914.0,0.0,z_no,z_f,bachelors,clerical,commercial,16300.0,1.0,van,0.0,0.0,no,1.0,0.0,8.0,highly urban/ urban,no
0.0,1949.0,50.0,0.0,3.0,0.0,110784.0,z_no,z_f,masters,home maker,private,16780.0,1.0,pickup,0.0,0.0,yes,0.0,0.0,15.0,highly urban/ urban,no
0.0,1955.0,44.0,0.0,12.0,50593.0,192822.0,yes,z_f,z_high school,z_blue collar,private,18100.0,6.0,sports car,815.0,1.0,no,3.0,0.0,12.0,highly urban/ urban,no
0.0,1965.0,34.0,2.5,3.0,0.0,74744.0,yes,z_f,bachelors,home maker,private,4900.0,1.0,sports car,0.0,0.0,no,0.0,2862.5,6.0,highly urban/ urban,yes
0.0,1956.0,43.0,0.0,11.0,1852.0,0.0,yes,z_f,<high school,student,private,5800.0,4.0,sports car,0.0,0.0,no,1.0,0.0,7.0,z_highly rural/ rural,no
0.0,1971.0,28.0,1.0,13.0,84448.0,0.0,z_no,m,bachelors,professional,private,12740.0,4.0,minivan,11620.0,3.0,no,3.0,0.0,8.0,highly urban/ urban,no
0.0,1958.0,41.0,0.0,11.0,1953.0,137081.0,yes,z_f,z_high school,home maker,private,14080.0,7.0,z_suv,3552.0,3.0,no,0.0,0.0,9.0,highly urban/ urban,no
0.0,1955.0,44.0,2.0,9.0,91785.0,288497.0,yes,z_f,bachelors,professional,private,34750.0,4.0,van,0.0,0.0,no,0.0,0.0,8.0,z_highly rural/ rural,no
0.0,1946.0,52.0,0.0,13.0,7079.0,115595.0,yes,z_f,<high school,z_blue collar,commercial,19640.0,10.0,pickup,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1953.0,46.0,0.0,3.0,0.0,66699.0,z_no,z_f,bachelors,home maker,private,12240.0,6.0,z_suv,1186.0,2.0,no,7.0,0.0,8.0,highly urban/ urban,no
0.0,1941.0,58.0,0.0,11.0,57103.0,0.0,z_no,z_f,z_high school,z_blue collar,commercial,7300.0,10.0,sports car,592.0,2.0,no,4.0,0.0,1.0,z_highly rural/ rural,no
0.0,1973.0,26.0,2.5,13.0,7832.0,58632.0,yes,z_f,<high school,clerical,private,7620.0,11.0,z_suv,5304.0,2.0,no,7.5,942.0,1.0,highly urban/ urban,yes
0.0,1950.0,49.0,0.0,13.0,19377.0,0.0,z_no,z_f,bachelors,manager,private,12850.0,6.0,z_suv,4761.0,2.0,no,2.0,0.0,8.0,highly urban/ urban,no
0.0,1953.0,46.0,0.0,12.0,49657.0,139287.0,yes,z_f,bachelors,home maker,private,13420.0,1.0,z_suv,11620.0,1.0,no,4.0,0.0,8.0,highly urban/ urban,no
0.0,1953.0,46.0,0.0,10.0,40047.0,153059.0,yes,m,z_high school,clerical,private,12530.0,1.0,minivan,8292.0,1.0,no,3.0,0.0,1.0,highly urban/ urban,no
0.0,1943.0,56.0,0.0,11.0,123999.0,332786.0,z_no,m,z_high school,professional,private,19500.0,16.0,van,0.0,0.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1945.0,54.0,0.0,10.0,35090.0,188255.0,z_no,z_f,z_high school,clerical,private,14650.0,1.0,z_suv,0.0,0.0,no,0.0,0.0,6.0,z_highly rural/ rural,no
0.0,1965.0,34.0,1.0,15.0,88882.0,264963.0,yes,z_f,bachelors,manager,private,4900.0,4.0,z_suv,3548.0,4.0,no,3.0,0.0,1.0,highly urban/ urban,no
0.0,1963.0,36.0,0.0,10.0,35676.0,160629.0,z_no,m,z_high school,z_blue collar,commercial,15120.0,10.0,minivan,0.0,0.0,no,0.0,0.0,7.0,z_highly rural/ rural,no
0.0,1950.0,49.0,0.0,3.0,0.0,84563.0,yes,m,masters,lawyer,private,18420.0,7.0,minivan,11620.0,1.0,yes,4.0,0.0,17.0,highly urban/ urban,no
0.0,1958.0,41.0,2.5,15.0,164313.5,515570.0,z_no,m,phd,manager,private,7260.0,1.0,pickup,698.0,1.0,no,4.0,0.0,8.0,highly urban/ urban,no
0.0,1954.0,44.0,1.0,12.0,51120.0,0.0,z_no,m,z_high school,professional,commercial,26840.0,1.0,panel truck,0.0,0.0,yes,2.0,2862.5,8.0,highly urban/ urban,yes
0.0,1962.0,37.0,2.0,10.0,110007.0,243816.0,z_no,z_f,z_high school,z_blue collar,private,16200.0,4.0,z_suv,0.0,0.0,no,4.0,0.0,6.0,z_highly rural/ rural,no
0.0,1949.0,50.0,0.0,3.0,0.0,105910.0,yes,z_f,masters,home maker,private,6500.0,1.0,minivan,0.0,0.0,no,0.0,0.0,8.0,z_highly rural/ rural,no
0.0,1950.0,49.0,0.0,13.0,53526.0,359366.0,yes,m,masters,manager,private,27820.0,14.0,minivan,0.0,0.0,no,4.0,0.0,8.0,highly urban/ urban,no
0.0,1948.0,51.0,0.0,15.0,123363.0,160629.0,yes,z_f,masters,lawyer,private,21780.0,10.0,sports car,0.0,0.0,no,0.0,0.0,12.0,highly urban/ urban,no
0.0,1953.0,46.0,0.0,13.0,33953.0,164542.0,yes,m,<high school,z_blue collar,private,12040.0,4.0,minivan,0.0,0.0,no,0.0,2535.0,6.0,highly urban/ urban,yes
0.0,1948.0,51.0,0.0,11.0,66336.0,261916.0,yes,m,masters,lawyer,private,13230.0,4.0,minivan,0.0,0.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1960.0,39.0,1.0,13.0,13765.0,82223.0,yes,z_f,<high school,clerical,private,22960.0,1.0,minivan,0.0,0.0,no,0.0,2862.5,1.0,highly urban/ urban,yes
0.0,1949.0,50.0,0.0,15.0,51006.0,182512.0,z_no,m,z_high school,z_blue collar,commercial,11600.0,1.0,minivan,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1967.0,31.0,1.0,12.0,77624.0,0.0,z_no,z_f,phd,manager,commercial,25460.0,13.0,pickup,0.0,0.0,no,1.0,0.0,8.0,highly urban/ urban,no
0.0,1946.0,53.0,0.0,7.0,83066.0,251126.0,yes,z_f,masters,lawyer,private,6800.0,1.0,z_suv,0.0,0.0,yes,0.0,0.0,8.0,highly urban/ urban,no
0.0,1948.0,51.0,0.0,3.0,0.0,0.0,z_no,z_f,<high school,home maker,private,7500.0,1.0,z_suv,0.0,0.0,no,1.0,0.0,4.0,z_highly rural/ rural,no
0.0,1946.0,53.0,0.0,5.0,38467.0,0.0,z_no,m,z_high school,manager,commercial,11560.0,4.0,pickup,1231.0,3.0,no,1.0,0.0,1.0,highly urban/ urban,no
0.0,1954.0,45.0,2.0,12.0,51113.0,204071.0,z_no,m,bachelors,clerical,commercial,11110.0,1.0,pickup,11620.0,1.0,yes,0.0,2862.5,13.0,highly urban/ urban,yes
0.0,1957.0,42.0,2.0,15.0,22155.0,127123.0,yes,m,masters,lawyer,private,3720.0,1.0,minivan,0.0,0.0,no,1.0,0.0,15.0,highly urban/ urban,no
0.0,1943.0,56.0,0.0,10.0,18237.0,128367.0,yes,z_f,masters,lawyer,private,8920.0,1.0,z_suv,0.0,0.0,yes,0.0,2862.5,17.0,highly urban/ urban,yes
0.0,1968.0,31.0,2.0,13.0,9961.0,94727.0,yes,z_f,<high school,home maker,private,5860.0,1.0,z_suv,0.0,0.0,yes,0.0,0.0,4.0,z_highly rural/ rural,no
0.0,1957.0,42.0,0.0,11.0,77508.0,160629.0,z_no,m,bachelors,professional,commercial,38425.0,3.0,panel truck,11620.0,3.0,yes,1.0,1923.0,8.0,highly urban/ urban,yes
0.0,1943.0,56.0,0.0,11.0,164313.5,0.0,z_no,m,phd,,commercial,26000.0,1.0,panel truck,8018.0,4.0,no,5.0,0.0,12.0,highly urban/ urban,no
0.0,1965.0,34.0,2.0,3.0,0.0,0.0,yes,z_f,z_high school,student,private,15890.0,1.0,z_suv,4631.0,1.0,no,0.0,2862.5,1.0,highly urban/ urban,yes
0.0,1957.0,42.0,0.0,11.0,61530.0,0.0,z_no,m,bachelors,manager,private,16620.0,6.0,van,0.0,0.0,no,2.0,0.0,8.0,highly urban/ urban,no
0.0,1947.0,52.0,0.0,16.0,135523.0,388666.0,yes,m,bachelors,manager,commercial,20250.0,10.0,van,11620.0,3.0,no,4.0,0.0,13.0,highly urban/ urban,no
0.0,1950.0,49.0,0.0,13.0,55447.0,0.0,z_no,z_f,<high school,z_blue collar,private,13650.0,16.0,z_suv,7062.0,3.0,no,0.0,1158.0,1.0,highly urban/ urban,yes
0.0,1965.0,34.0,2.5,8.0,27008.0,160629.0,yes,z_f,z_high school,z_blue collar,commercial,25190.0,1.0,pickup,0.0,0.0,no,5.0,1562.0,7.0,highly urban/ urban,yes
0.0,1944.0,55.0,0.0,6.0,51516.0,0.0,z_no,m,masters,,commercial,11940.0,10.0,pickup,0.0,0.0,no,0.0,0.0,19.0,highly urban/ urban,no
0.0,1954.0,45.0,0.0,8.0,40368.0,171248.0,yes,z_f,bachelors,professional,private,10040.0,1.0,z_suv,0.0,0.0,no,0.0,0.0,8.0,z_highly rural/ rural,no
0.0,1949.0,50.0,0.0,6.0,41723.0,206552.0,yes,m,masters,manager,private,10670.0,1.0,minivan,0.0,0.0,no,1.0,0.0,11.0,highly urban/ urban,no
0.0,1948.0,51.0,0.0,15.0,36751.0,0.0,z_no,z_f,phd,home maker,private,20730.0,4.0,minivan,0.0,0.0,no,5.0,0.0,15.0,z_highly rural/ rural,no
0.0,1937.0,62.0,0.0,18.0,48350.0,241411.0,yes,z_f,masters,professional,private,16860.0,3.0,sports car,11620.0,3.0,no,0.0,0.0,16.0,highly urban/ urban,no
0.0,1945.0,54.0,0.0,11.0,74857.0,236453.0,yes,m,bachelors,manager,private,14390.0,7.0,minivan,0.0,0.0,no,0.0,0.0,11.0,highly urban/ urban,no
0.0,1946.0,53.0,0.0,6.0,67816.0,247605.0,yes,m,z_high school,z_blue collar,commercial,22800.0,1.0,panel truck,0.0,0.0,no,2.0,2862.5,1.0,highly urban/ urban,yes
0.0,1955.0,44.0,2.5,14.0,15385.0,0.0,z_no,z_f,<high school,clerical,private,9670.0,3.0,z_suv,0.0,0.0,no,0.0,2862.5,5.0,highly urban/ urban,yes
0.0,1943.0,56.0,0.0,10.0,31093.0,160629.0,yes,m,masters,manager,private,7060.0,1.0,pickup,0.0,0.0,no,2.0,0.0,9.0,highly urban/ urban,no
0.0,1971.0,27.0,2.5,9.0,10852.0,0.0,z_no,z_f,<high school,home maker,private,10830.0,6.0,z_suv,0.0,0.0,no,1.0,2862.5,1.0,highly urban/ urban,yes
0.0,1952.0,47.0,0.0,12.0,56483.0,229334.0,yes,z_f,<high school,z_blue collar,commercial,20960.0,1.0,pickup,0.0,0.0,yes,3.0,0.0,7.0,z_highly rural/ rural,no
0.0,1946.0,53.0,0.0,13.0,26429.0,163090.0,yes,z_f,<high school,z_blue collar,private,9440.0,1.0,z_suv,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1962.0,37.0,0.0,10.0,21484.0,0.0,z_no,m,z_high school,clerical,private,9780.0,10.0,pickup,11620.0,3.0,yes,2.0,0.0,1.0,highly urban/ urban,no
0.0,1959.0,40.0,0.0,11.0,30069.0,168683.0,yes,z_f,z_high school,clerical,private,9460.0,1.0,sports car,0.0,0.0,yes,1.0,2862.5,1.0,highly urban/ urban,yes
0.0,1950.0,49.0,0.0,7.0,164313.5,0.0,z_no,m,masters,,private,32720.0,1.0,minivan,0.0,0.0,no,1.0,0.0,16.0,highly urban/ urban,no
0.0,1954.0,45.0,2.0,12.0,49979.0,186606.0,yes,m,z_high school,clerical,commercial,11000.0,4.0,pickup,0.0,0.0,no,1.0,0.0,10.0,z_highly rural/ rural,no
0.0,1965.0,34.0,2.5,16.0,72641.0,230443.0,yes,m,bachelors,clerical,private,4800.0,6.0,pickup,0.0,0.0,no,3.0,0.0,9.0,highly urban/ urban,no
0.0,1954.0,45.0,0.0,11.0,53556.0,167505.0,yes,m,<high school,z_blue collar,commercial,21290.0,13.0,van,0.0,0.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1957.0,42.0,0.0,14.0,40480.0,164701.0,yes,m,bachelors,clerical,commercial,10830.0,6.0,pickup,0.0,0.0,no,0.0,2862.5,13.0,highly urban/ urban,yes
0.0,1954.0,45.0,2.5,3.0,0.0,71936.0,yes,z_f,z_high school,home maker,private,1500.0,1.0,z_suv,0.0,0.0,no,2.0,0.0,1.0,z_highly rural/ rural,no
0.0,1960.0,39.0,0.0,12.0,70862.0,225345.0,yes,m,bachelors,z_blue collar,private,4740.0,6.0,pickup,0.0,0.0,yes,0.0,2862.5,6.0,highly urban/ urban,yes
0.0,1942.0,57.0,0.0,9.0,164313.5,422429.0,yes,m,phd,manager,commercial,19590.0,4.0,van,0.0,0.0,no,1.0,0.0,12.0,highly urban/ urban,no
0.0,1943.0,56.0,0.0,12.0,62483.0,160629.0,yes,z_f,bachelors,manager,private,13350.0,3.0,z_suv,0.0,0.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1957.0,42.0,0.0,13.0,53526.0,244711.0,yes,m,<high school,z_blue collar,commercial,16340.0,1.0,van,7523.0,4.0,no,0.0,0.0,4.0,z_highly rural/ rural,no
0.0,1953.0,46.0,0.0,11.0,67938.0,235842.0,yes,z_f,phd,lawyer,private,13690.0,1.0,z_suv,4656.0,4.0,no,0.0,0.0,13.0,highly urban/ urban,no
0.0,1956.0,43.0,0.0,7.0,29435.0,0.0,z_no,z_f,z_high school,clerical,private,27500.0,4.0,minivan,0.0,0.0,no,3.0,0.0,1.0,z_highly rural/ rural,no
0.0,1960.0,38.0,0.0,3.0,0.0,87708.0,yes,m,<high school,student,commercial,20260.0,1.0,van,934.0,2.0,no,4.0,2862.5,1.0,highly urban/ urban,yes
0.0,1943.0,56.0,0.0,3.0,37352.0,0.0,z_no,m,masters,lawyer,private,13340.0,1.0,minivan,0.0,0.0,no,1.0,0.0,20.0,z_highly rural/ rural,no
0.0,1967.0,32.0,2.5,3.0,0.0,0.0,yes,z_f,bachelors,home maker,private,4700.0,6.0,sports car,0.0,0.0,no,0.0,0.0,11.0,z_highly rural/ rural,no
0.0,1951.0,48.0,0.0,12.0,10476.0,106938.0,yes,z_f,<high school,student,private,6480.0,1.0,sports car,0.0,0.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1948.0,51.0,0.0,3.0,0.0,91232.0,z_no,z_f,bachelors,home maker,private,1500.0,1.0,z_suv,0.0,0.0,no,2.0,0.0,1.0,z_highly rural/ rural,no
